학과,학번,연도,학기,과목번호,전산코드,과목명,학,교수명,졸업일자
전산학부,20132075,2013,1,PH151,20.151,일반물리학실험Ⅰ,1,윤태영,NULL
전산학부,20132075,2013,1,HSS020,10.106,English Communication,1,백중희,NULL
전산학부,20132075,2013,3,IP410,17.41,"법, 기술, 혁신",3,박성필,NULL
전산학부,20132075,2013,3,HSS091,10.091,신나는 대학생활,0,최형순,NULL
전산학부,20132075,2013,3,MAS102,25.102,미적분학Ⅱ,3,신수진,NULL
전산학부,20132075,2013,3,MAS109,25.109,선형대수학개론,3,아난담,NULL
전산학부,20132075,2013,3,PH142,20.142,일반 물리학 II,3,김은성,NULL
전산학부,20132075,2013,3,HSS062,10.174,인성/리더십 III<로봇 만들기>,0,장혜진 외,NULL
전산학부,20132075,2013,3,HSS021,10.201,Critical Thinking in English,2,Misty Kim,NULL
전산학부,20132075,2013,3,CS101,36.101,프로그래밍기초,3,한태숙,NULL
전산학부,20132075,2014,1,HSS176,10.152,Japanese Conversation,3,고인해,NULL
전산학부,20132075,2014,1,CS202,36.202,문제해결기법,3,좌경룡,NULL
전산학부,20132075,2014,1,CS204,36.204,이산구조,3,박진아,NULL
전산학부,20132075,2014,1,CS206,36.206,데이타구조,3,강성원,NULL
전산학부,20132075,2014,1,HSS048,10.189,체육동아리<KAKI>,0,임재형,NULL
전산학부,20132075,2014,3,HSS307,10.307,한국현대정치사,3,이용마,NULL
전산학부,20132075,2014,3,CS230,36.23,시스템프로그래밍,3,허재혁,NULL
전산학부,20132075,2014,3,CS322,36.322,형식언어및오토마타,3,최광무,NULL
전산학부,20132075,2014,3,HSS040,10.18,배드민턴,0,이온,NULL
전산학부,20132075,2014,3,HSS301,10.332,Topics in Philosophy<프레그머티즘>,3,김동식,NULL
전산학부,20132075,2014,3,CS300,36.3,알고리즘 개론,3,최성희,NULL
전산학부,20132075,2015,1,HSS111,10.298,한국근현대사,3,고동환,NULL
전산학부,20132075,2015,1,HSS155,13.115,Introduction to Mass Communication,3,이윤복,NULL
전산학부,20132075,2015,1,CS311,36.311,전산기조직,3,윤현수,NULL
전산학부,20132075,2015,1,CS320,36.32,프로그래밍언어,3,류석영,NULL
전산학부,20132075,2015,1,CS360,36.36,데이타베이스 개론,3,김명호,NULL
전산학부,20132075,2015,1,IE200,31.2,OR개론,3,김세헌,NULL
전산학부,20132075,2015,1,CS206,36.206,데이타구조,3,이윤준,NULL
전산학부,20132075,2015,3,CS310,36.31,내장형 컴퓨터 시스템,4,맹승렬,NULL
전산학부,20132075,2015,3,CS330,36.33,운영체제 및 실험,4,송준화,NULL
전산학부,20132075,2015,3,CS489,36.489,컴퓨터윤리와사회문제,3,이윤준,NULL
전산학부,20132075,2015,3,ENP310,B5.310,기업가정신과 창업,3,양태용,NULL
전산학부,20132075,2015,3,CoE203,B6.203,IT융합 디자인 프로젝트,3,"이의진, 조성호, 김민혁",NULL
전산학부,20132075,2015,4,HSS332,10.341,Special Topics in Social Sciences<사랑과 결혼 그리고 법>,3,배덕현,NULL
전산학부,20132075,2015,4,CS492,36.492,전산학특강<스타트업과 모바일 앱 개발 실습>,3,류석영,NULL
전산학부,20132075,2016,1,CS350,36.35,소프트웨어 공학 개론,3,백종문,NULL
전산학부,20132075,2016,1,CS409,36.409,산학협업 소프트웨어 프로젝트,3,최옥주,NULL
전산학부,20132075,2016,1,MSB230,42.23,회계원리,3,정양헌,NULL
전산학부,20132075,2016,1,BS120,21.12,일반생물학,3,김준,NULL
전산학부,20132075,2016,1,MAS101,25.101,미적분학 I,3,구자경,NULL
전산학부,20132079,2013,1,HSS090,10.09,즐거운 대학생활,0,남윤성,NULL
전산학부,20132079,2013,1,CH102,23.102,일반화학실험 I,1,송현준,NULL
전산학부,20132079,2013,1,MAS101,25.101,미적분학 I,3,구자경,NULL
전산학부,20132079,2013,1,PH141,20.141,일반물리학 I,3,장홍영,NULL
전산학부,20132079,2013,1,CH101,23.101,일반화학 I,3,정용원,NULL
전산학부,20132079,2013,1,HSS190,10.1,새내기 세미나 1 < 새내기 세미나 1 (생명화학공학과)>,1,김신현,NULL
전산학부,20132079,2013,1,PH151,20.151,일반물리학실험Ⅰ,1,강명수,NULL
전산학부,20132079,2013,1,CS101,36.101,프로그래밍기초,3,김민혁,NULL
전산학부,20132079,2013,1,HSS062,10.174,인성/리더십 III<팀 버튼 이해하기>,0,박준성 외,NULL
전산학부,20132079,2013,3,BiS102,41.102,바이오공학의 이해,3,예종철,NULL
전산학부,20132079,2013,3,HSS091,10.091,신나는 대학생활,0,남윤성,NULL
전산학부,20132079,2013,3,BS120,21.12,일반생물학,3,김재훈,NULL
전산학부,20132079,2013,3,CH103,23.103,일반화학Ⅱ,3,한상우,NULL
전산학부,20132079,2013,3,PH142,20.142,일반 물리학 II,3,박용근,NULL
전산학부,20132079,2013,3,MAS109,25.109,선형대수학개론,3,토모,NULL
전산학부,20132079,2013,3,MAS102,25.102,미적분학Ⅱ,3,구자경,NULL
전산학부,20132079,2014,1,HSS204,10.204,동서양 과학문명의 탄생과 전개,3,신동원,NULL
전산학부,20132079,2014,1,CH211,23.211,물리화학 I,3,이효철,NULL
전산학부,20132079,2014,1,CH221,23.221,유기화학 I,3,최인성,NULL
전산학부,20132079,2014,1,CH381,23.381,생화학Ⅰ,3,박희성,NULL
전산학부,20132079,2014,1,CH492,23.492,학부 콜로퀴움,1,김진백,NULL
전산학부,20132079,2014,1,HSS046,10.186,골프,0,조승현,NULL
전산학부,20132079,2014,1,MAS201,25.201,응용미분방정식,3,토모,NULL
전산학부,20132079,2014,3,CH213,23.213,물리화학Ⅱ,3,이효철,NULL
전산학부,20132079,2014,3,CH223,23.223,유기화학Ⅱ,3,이희승,NULL
전산학부,20132079,2014,3,CH491,23.491,LRP,1,최인성,NULL
전산학부,20132079,2014,3,CS206,36.206,데이타구조,3,윤성의,NULL
전산학부,20132079,2014,3,CH252,23.252,화학전공실험 I,2,이억균,NULL
전산학부,20132079,2014,3,CS204,36.204,이산구조,3,"정진완, 최성희",NULL
전산학부,20132079,2015,1,HSS169,10.169,경제와 법,3,배덕현,NULL
전산학부,20132079,2015,1,CS300,36.3,알고리즘 개론,3,에릭 비고다,NULL
전산학부,20132079,2015,1,CS311,36.311,전산기조직,3,윤현수,NULL
전산학부,20132079,2015,1,CS372,36.372,파이썬을 통한 자연언어처리,3,박종철,NULL
전산학부,20132079,2015,1,HSS159,10.144,Introduction to Economics,3,강영삼,NULL
전산학부,20132079,2015,3,HSS353,10.353,창조적 활동과 법,3,배덕현,NULL
전산학부,20132079,2015,3,IP406,17.406,지식재산의 이해,3,윤연수,NULL
전산학부,20132079,2015,3,IP410,17.41,"법, 기술, 혁신",3,박성필,NULL
전산학부,20132079,2015,3,CS230,36.23,시스템프로그래밍,3,김동준,NULL
전산학부,20132079,2015,3,CS322,36.322,형식언어및오토마타,3,최광무,NULL
전산학부,20132079,2015,3,CS422,36.422,계산이론,3,마틴 지글러,NULL
전산학부,20132079,2015,3,CS489,36.489,컴퓨터윤리와사회문제,3,이윤준,NULL
전산학부,20132079,2016,3,HSS338,10.338,"과학기술, 민주주의, 시장",3,"김동주, 박현석, 이승욱",NULL
전산학부,20132079,2016,3,IP414,17.414,세계무역질서 - WTO와 FTA,3,이주윤,NULL
전산학부,20132079,2016,3,CH336,23.336,물리유기화학,3,최인성,NULL
전산학부,20132079,2016,3,CS341,36.341,전산망 개론,4,이성주,NULL
전산학부,20132079,2016,3,CS360,36.36,데이타베이스 개론,3,김명호,NULL
전산학부,20132079,2016,3,MAS250,25.25,확률및통계,3,황강욱,NULL
전산학부,20132079,2016,3,HSS052,10.052,코어 운동,0,심재희,NULL
전산학부,20132079,2016,3,CS495,36.495,개별연구,1,김주호,NULL
전산학부,20132081,2013,1,HSS090,10.09,즐거운 대학생활,0,박인규,NULL
전산학부,20132081,2013,1,CH101,23.101,일반화학 I,3,이희윤,NULL
전산학부,20132081,2013,1,CH102,23.102,일반화학실험 I,1,이희윤,NULL
전산학부,20132081,2013,1,PH141,20.141,일반물리학 I,3,양찬호,NULL
전산학부,20132081,2013,1,MAS101,25.101,미적분학 I,3,최서현,NULL
전산학부,20132081,2013,1,BS120,21.12,일반생물학,3,조병관,NULL
전산학부,20132081,2013,1,PH151,20.151,일반물리학실험Ⅰ,1,서민교,NULL
전산학부,20132081,2013,1,HSS190,10.1,새내기 세미나 1 < 새내기 세미나 1 (전산학과)>,1,이기혁,NULL
전산학부,20132081,2013,1,HSS020,10.106,English Communication,1,톰슨,NULL
전산학부,20132081,2013,1,HSS062,10.174,인성/리더십 III<그린캠퍼스 만들기>,0,김혜승 외,NULL
전산학부,20132081,2013,3,HSS091,10.091,신나는 대학생활,0,박인규,NULL
전산학부,20132081,2013,3,MAS102,25.102,미적분학Ⅱ,3,신수진,NULL
전산학부,20132081,2013,3,PH142,20.142,일반 물리학 II,3,김은성,NULL
전산학부,20132081,2013,3,MAS109,25.109,선형대수학개론,3,곽도영,NULL
전산학부,20132081,2013,3,CS101,36.101,프로그래밍기초,3,문수복,NULL
전산학부,20132081,2014,1,CS202,36.202,문제해결기법,3,좌경룡,NULL
전산학부,20132081,2014,1,CS204,36.204,이산구조,3,박진아,NULL
전산학부,20132081,2014,1,CS230,36.23,시스템프로그래밍,3,김대영,NULL
전산학부,20132081,2014,1,MAE106,40.106,인간과 기계,3,신현정,NULL
전산학부,20132081,2014,1,CS206,36.206,데이타구조,3,강성원,NULL
전산학부,20132081,2014,1,HSS044,10.184,건강관리<조깅>,0,강성우,NULL
전산학부,20132081,2015,1,HSS112,10.231,한국사상사,3,허태용,NULL
전산학부,20132081,2015,1,CS300,36.3,알고리즘 개론,3,에릭 비고다,NULL
전산학부,20132081,2015,1,CS311,36.311,전산기조직,3,윤현수,NULL
전산학부,20132081,2015,1,CS360,36.36,데이타베이스 개론,3,김명호,NULL
전산학부,20132081,2015,1,HSS060,10.172,인성/리더십 I<7H 리더십>,0,최태웅,NULL
전산학부,20132081,2015,1,MAS109,25.109,선형대수학개론,3,이화정,NULL
전산학부,20132081,2015,3,HSS102,10.212,한국과학기술사,3,신민철,NULL
전산학부,20132081,2015,3,HSS330,10.311,Topics in Science and Technology  Studies<비교과학사>,3,신민철,NULL
전산학부,20132081,2015,3,CS320,36.32,프로그래밍언어,3,류석영,NULL
전산학부,20132081,2015,3,CS322,36.322,형식언어및오토마타,3,최광무,NULL
전산학부,20132081,2015,3,HSS159,10.144,Introduction to Economics,3,이동규,NULL
전산학부,20132081,2015,4,HSS115,10.115,한국 근대의 재발견,3,전봉관,NULL
전산학부,20132081,2016,1,HSS124,10.233,동양문화사,3,천성림,NULL
전산학부,20132081,2016,1,CS270,36.27,지능 로봇 설계 및 프로그래밍,3,조성호,NULL
전산학부,20132081,2016,1,CS330,36.33,운영체제 및 실험,4,신인식,NULL
전산학부,20132081,2016,1,MSB316,42.316,거시경제학,3,채수찬,NULL
전산학부,20132081,2016,1,HSS041,10.181,수영,0,황준일,NULL
전산학부,20132081,2016,1,MAS250,25.25,확률및통계,3,황강욱,NULL
전산학부,20132081,2016,3,CS350,36.35,소프트웨어 공학 개론,3,김문주,NULL
전산학부,20132081,2016,3,MSB215,42.215,미시경제학,3,이덕희,NULL
전산학부,20132081,2016,3,CS408,36.408,전산학 프로젝트,3,백종문,NULL
전산학부,20132081,2016,3,HSS010,10.01,Intermediate English Speaking & Listening,2,존루니,NULL
전산학부,20132081,2016,3,HSS001,10.103,논리적글쓰기,3,오자은,NULL
전산학부,20132092,2013,1,HSS090,10.09,즐거운 대학생활,0,홍명순,NULL
전산학부,20132092,2013,1,CS101,36.101,프로그래밍기초,3,김문주,NULL
전산학부,20132092,2013,1,MAS109,25.109,선형대수학개론,3,토모,NULL
전산학부,20132092,2013,1,PH141,20.141,일반물리학 I,3,김은성,NULL
전산학부,20132092,2013,1,HSS020,10.106,English Communication,1,톰슨,NULL
전산학부,20132092,2013,1,HSS061,10.173,인성/리더십 II<영리더 목요특강>,0,곽소나 외 7명,NULL
전산학부,20132092,2013,1,MAS101,25.101,미적분학 I,3,김홍오,NULL
전산학부,20132092,2013,1,HSS190,10.1,새내기 세미나 1 < 새내기 세미나 1 (전기및전자공학과)>,1,강민호,NULL
전산학부,20132092,2013,1,CH102,23.102,일반화학실험 I,1,이희윤,NULL
전산학부,20132092,2013,1,PH151,20.151,일반물리학실험Ⅰ,1,강명수,NULL
전산학부,20132092,2013,3,HSS265,10.221,한국시 다시읽기,3,전봉관,NULL
전산학부,20132092,2013,3,MSB491,42.491,CEO 세미나,1,이민화,NULL
전산학부,20132092,2013,3,HSS091,10.091,신나는 대학생활,0,홍명순,NULL
전산학부,20132092,2013,3,HSS301,10.332,Topics in Philosophy<사회철학>,3,김동식,NULL
전산학부,20132092,2013,3,BS120,21.12,일반생물학,3,김재훈,NULL
전산학부,20132092,2013,3,PH142,20.142,일반 물리학 II,3,박용근,NULL
전산학부,20132092,2013,3,MAS102,25.102,미적분학Ⅱ,3,신수진,NULL
전산학부,20132092,2013,3,HSS062,10.174,인성/리더십 III<쉽게 사회에 임팩트를 남기자>,0,정성욱 외,NULL
전산학부,20132092,2013,3,HSS044,10.184,건강관리<조깅>,0,이온,NULL
전산학부,20132092,2014,1,EE209,35.209,전자공학을 위한 프로그래밍 구조,3,김탁곤,NULL
전산학부,20132092,2014,1,EE202,35.202,신호 및 시스템,3,김준모,NULL
전산학부,20132092,2014,1,HSS360,10.322,한국문학특강<조선선비의 생활과 정신>,3,김광년,NULL
전산학부,20132092,2014,1,EE201,35.201,회로이론,3,조성환,NULL
전산학부,20132092,2014,1,EE204,35.204,전기자기학,3,유형준,NULL
전산학부,20132092,2014,1,MAS201,25.201,응용미분방정식,3,슈바이처,NULL
전산학부,20132092,2014,3,CS202,36.202,문제해결기법,3,좌경룡,NULL
전산학부,20132092,2014,3,CS206,36.206,데이타구조,3,윤성의,NULL
전산학부,20132092,2014,3,CS230,36.23,시스템프로그래밍,3,허재혁,NULL
전산학부,20132092,2014,3,HSS332,10.341,Special Topics in Social Sciences<세계의 방송과 미디어>,3,김설아,NULL
전산학부,20132092,2014,3,CS204,36.204,이산구조,3,박진아,NULL
전산학부,20132092,2014,3,MAS250,25.25,확률및통계,3,황강욱,NULL
전산학부,20132092,2015,1,HSS360,10.322,한국문학특강<한문으로 읽는 동양고전>,3,김광년,NULL
전산학부,20132092,2015,1,HSS273,10.369,English Short Stories,3,이석호,NULL
전산학부,20132092,2015,1,CS300,36.3,알고리즘 개론,3,에릭 비고다,NULL
전산학부,20132092,2015,1,CS320,36.32,프로그래밍언어,3,류석영,NULL
전산학부,20132092,2015,1,CS341,36.341,전산망 개론,4,"이영희, 문수복",NULL
전산학부,20132092,2015,1,CS360,36.36,데이타베이스 개론,3,김명호,NULL
전산학부,20132092,2015,1,EE488,35.488,전기 전자공학특강<빅데이타 분석개론>,3,신진우,NULL
전산학부,20132092,2015,2,EE495,35.495,개별연구,1,신진우,NULL
전산학부,20132092,2015,3,MAS491,25.491,현대수학의 이해,2,이창옥,NULL
전산학부,20132092,2015,3,CS311,36.311,전산기조직,3,허재혁,NULL
전산학부,20132092,2015,3,CS322,36.322,형식언어및오토마타,3,최광무,NULL
전산학부,20132092,2015,3,CS490,36.49,졸업연구,3,오혜연,NULL
전산학부,20132092,2015,3,CS408,36.408,전산학 프로젝트,3,이준상,NULL
전산학부,20132092,2015,3,EE495,35.495,개별연구,1,신진우,NULL
전산학부,20132097,2013,1,HSS090,10.09,즐거운 대학생활,0,홍명순,NULL
전산학부,20132097,2013,1,HSS062,10.174,인성/리더십 III<애니메이션>,0,이주훈 외,NULL
전산학부,20132097,2013,1,CS101,36.101,프로그래밍기초,3,김문주,NULL
전산학부,20132097,2013,1,PH141,20.141,일반물리학 I,3,김은성,NULL
전산학부,20132097,2013,1,HSS020,10.106,English Communication,1,톰슨,NULL
전산학부,20132097,2013,1,HSS061,10.173,인성/리더십 II<영리더 목요특강>,0,곽소나 외 7명,NULL
전산학부,20132097,2013,1,CH101,23.101,일반화학 I,3,김봉수,NULL
전산학부,20132097,2013,1,MAS101,25.101,미적분학 I,3,김홍오,NULL
전산학부,20132097,2013,1,HSS190,10.1,새내기 세미나 1 < 새내기 세미나 1 (전기및전자공학과)>,1,강민호,NULL
전산학부,20132097,2013,1,CH102,23.102,일반화학실험 I,1,이희윤,NULL
전산학부,20132097,2013,1,PH151,20.151,일반물리학실험Ⅰ,1,강명수,NULL
전산학부,20132097,2013,3,ED200,14.2,"빛, 생명, 그리고 색채",3,"석현정, 박용근, 최철희",NULL
전산학부,20132097,2013,3,CS206,36.206,데이타구조,3,윤성의,NULL
전산학부,20132097,2013,3,HSS091,10.091,신나는 대학생활,0,홍명순,NULL
전산학부,20132097,2013,3,CS204,36.204,이산구조,3,박진아,NULL
전산학부,20132097,2013,3,MAS102,25.102,미적분학Ⅱ,3,신수진,NULL
전산학부,20132097,2013,3,PH142,20.142,일반 물리학 II,3,김은성,NULL
전산학부,20132097,2013,3,HSS189,10.11,새내기 세미나 2 < 전산학과>,1,이기혁,NULL
전산학부,20132097,2014,1,HSS163,10.163,법과 사회생활,3,배덕현,NULL
전산학부,20132097,2014,1,HSS169,10.169,경제와 법,3,배덕현,NULL
전산학부,20132097,2014,1,CS202,36.202,문제해결기법,3,좌경룡,NULL
